Successfully loaded: saved_agents\deep_q_learning\random\random-10000
Iteration: 1, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00974472239613533
Iteration: 246, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0011561401188373566
Iteration: 247, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008004233241081238
Iteration: 248, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002270813100039959
Iteration: 249, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0022749993950128555
Iteration: 250, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0005448758602142334
Iteration: 251, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00043363217264413834
Iteration: 252, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -1.911912113428116e-05
Iteration: 253, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0019361022859811783
Iteration: 254, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0012499121949076653
Iteration: 255, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00042262114584445953
Iteration: 256, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0006680488586425781
Iteration: 257, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0003489060327410698
Iteration: 258, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0002294117584824562
Iteration: 259, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 8.770078420639038e-05
Iteration: 260, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004756313748657703
Iteration: 261, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002307687420397997
Iteration: 262, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.012379470281302929
Iteration: 263, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010623903013765812
Iteration: 264, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008860443718731403
Iteration: 265, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009655941277742386
Iteration: 266, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010467835702002048
Iteration: 267, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011889724060893059
Iteration: 268, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010860647074878216
Iteration: 269, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008036982268095016
Iteration: 270, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009356552734971046
Iteration: 271, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004327078815549612
Iteration: 272, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005617205984890461
Iteration: 273, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0074363527819514275
Iteration: 274, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.008157468400895596
Iteration: 275, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.005679704248905182
Iteration: 276, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007305670529603958
Iteration: 277, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005138695240020752
Iteration: 278, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0028052031993865967
Iteration: 279, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006363320164382458
Iteration: 280, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008321141824126244
Iteration: 281, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00455744843930006
Iteration: 282, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0023748651146888733
Iteration: 283, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0035302299074828625
Iteration: 284, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001527196727693081
Iteration: 285, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007981942966580391
Iteration: 286, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00693123834207654
Iteration: 287, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005705615971237421
Iteration: 288, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00575631856918335
Iteration: 289, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004029311239719391
Iteration: 290, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001377081498503685
Iteration: 291, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0016535939648747444
Collision detected, score: 0
Iteration: 292, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: -0.0017477385699748993
Iteration: 293, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002869244199246168
Iteration: 294, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0033496245741844177
Iteration: 295, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0031125503592193127
Iteration: 296, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.000791509635746479
Iteration: 297, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.002407754771411419
Iteration: 298, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0017140824347734451
Iteration: 299, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0016389107331633568
Iteration: 300, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0014947187155485153
Iteration: 301, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001966129057109356
Iteration: 302, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004209826700389385
Iteration: 303, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004745318088680506
Iteration: 304, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003355017863214016
Iteration: 305, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004265457391738892
Iteration: 306, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.004399097058922052
Iteration: 307, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004322832450270653
Iteration: 308, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0019652200862765312
Iteration: 309, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.001681785099208355
Iteration: 310, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0006626388058066368
Iteration: 311, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.003104171250015497
Iteration: 312, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0034972475841641426
Iteration: 313, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008184014819562435
Iteration: 314, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00528718251734972
Iteration: 315, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005066887475550175
Iteration: 316, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0036969278007745743
Iteration: 317, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0032563675194978714
Iteration: 318, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005653563421219587
Iteration: 319, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00044756848365068436
Iteration: 320, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.00599070405587554
Iteration: 321, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0031554559245705605
Iteration: 322, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0017767753452062607
Iteration: 323, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002001240849494934
Iteration: 324, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006665568798780441
Iteration: 325, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009644188918173313
Iteration: 326, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008963420987129211
Iteration: 327, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008126309141516685
Iteration: 328, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.008200148120522499
Iteration: 329, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004064289852976799
Iteration: 330, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0032232189550995827
Iteration: 331, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0054972125217318535
Iteration: 332, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0053073447197675705
Iteration: 333, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005358611233532429
Iteration: 334, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005018345080316067
Iteration: 335, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007669366896152496
Iteration: 336, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00988149456679821
Iteration: 337, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010264609009027481
Iteration: 338, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.010195877403020859
Iteration: 339, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0077173421159386635
Iteration: 340, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009418793022632599
Iteration: 341, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.009363709948956966
Iteration: 342, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011666171252727509
Iteration: 343, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.013449311256408691
Iteration: 344, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.011682277545332909
Iteration: 345, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006856357678771019
Iteration: 346, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.006716539617627859
Iteration: 347, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005382495000958443
Iteration: 348, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001085604541003704
Iteration: 349, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.00204506516456604
Iteration: 350, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002107265405356884
Iteration: 351, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.000424262136220932
Iteration: 352, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0010534292086958885
Iteration: 353, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0009132111445069313
Iteration: 354, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.000925273634493351
Collision detected, score: 0
Iteration: 355, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.0008552549406886101
Iteration: 356, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002992392983287573
Iteration: 357, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004828161094337702
Iteration: 358, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004868540912866592
Iteration: 359, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0013740435242652893
Iteration: 360, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0014210222288966179
Iteration: 361, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.00043724197894334793
Iteration: 362, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: -0.0003449292853474617
Iteration: 363, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0018552988767623901
Iteration: 364, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002821379341185093
Iteration: 365, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005376496817916632
Iteration: 366, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005158834625035524
Iteration: 367, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005859615746885538
Iteration: 368, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002437031362205744
Iteration: 369, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0014892090111970901
Iteration: 370, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002252996899187565
Iteration: 371, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 4.48739156126976e-05
Iteration: 372, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0012874118983745575
Iteration: 373, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: -0.0006162431091070175
Iteration: 374, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0019314270466566086
Iteration: 375, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.001413922756910324
Iteration: 376, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.002123415470123291
Iteration: 377, learning state: observe, epsilon: 0.0075, did jump: Yes, reward: 0.1, Q_max: 0.0028987512923777103
Iteration: 378, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008215587586164474
Iteration: 379, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.002650063019245863
Iteration: 380, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0032404903322458267
Collision detected, score: 0
Iteration: 381, learning state: observe, epsilon: 0.0075, did jump: No, reward: -1, Q_max: 0.0017106086015701294
Iteration: 382, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0005072401836514473
Iteration: 383, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.007761528715491295
Iteration: 384, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005794116295874119
Iteration: 385, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0054343827068805695
Iteration: 386, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0009373389184474945
Iteration: 387, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005003664642572403
Iteration: 388, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004594935104250908
Iteration: 389, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0028003468178212643
Iteration: 390, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0008488083258271217
Iteration: 391, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0010890141129493713
Iteration: 392, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.0030139251612126827
Iteration: 393, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.005339952185750008
Iteration: 394, learning state: observe, epsilon: 0.0075, did jump: No, reward: 0.1, Q_max: 0.004774799104779959
